short_code,name,description,comment,entity_type_id,type_id,subtype_ids,model_list,source_list,has_gis,hydrologic_region_id,network_version_id
C_SLF014,,,,2,,{},{1},{9},False,,12
C_SLF015,,,,2,,{},{1},{9},False,,12
C_SLO007,,,,2,,{},{1},{9},False,5,12
C_SLT008,,,,2,,{},{1},{9},False,,12
C_SLT009,,,,2,,{},{1},{9},False,,12
C_SLTSP,,,,2,,{},{1},{9},False,,12
C_SLUIS,,,,2,,{},{1},{9},False,,12
C_SLUIS_CVP,,,,2,,{},{1},{9},False,,12
C_SLUIS_SWP,,,,2,,{},{1},{9},False,,12
C_SLV001,,,,2,,{},{1},{9},False,,12
C_SLV005,,,,2,,{},{1},{9},False,,12
C_SLV006,,,,2,,{},{1},{9},False,,12
C_SLV007,,,,2,,{},{1},{9},False,,12
C_SLV014,,,,2,,{},{1},{9},False,,12
C_SLV015,,,,2,,{},{1},{9},False,,12
C_SLV016,,,,2,,{},{1},{9},False,,12
C_SLV017,,,,2,,{},{1},{9},False,,12
C_SLYCK,,,,2,,{},{1},{9},False,,12
C_SP2003,,,,2,,{},{1},{9},False,,12
C_SPA001,,,,2,,{},{1},{9},False,,12
C_SPH000,,,,2,,{},{1},{9},False,,12
C_SPICE,,,,2,,{},{1},{9},False,,12
C_SPLDG,,,,2,,{},{1},{9},False,,12
C_SPT003,,,,2,,{},{1},{9},False,,12
C_SSC001,,,,2,,{},{1},{9},False,,12
C_SSJ001,,,,2,,{},{1},{9},False,,12
C_SSJ004,,,,2,,{},{1},{9},False,,12
C_SSJ008,,,,2,,{},{1},{9},False,,12
C_SSJ013,,,,2,,{},{1},{9},False,,12
C_SSJ014,,,,2,,{},{1},{9},False,,12
C_SSJ015,,,,2,,{},{1},{9},False,,12
C_SSJ016,,,,2,,{},{1},{9},False,,12
C_SSJ017,,,,2,,{},{1},{9},False,,12
C_SSJ020,,,,2,,{},{1},{9},False,,12
C_SSJ021,,,,2,,{},{1},{9},False,,12
C_SSJ022,,,,2,,{},{1},{9},False,,12
C_SSJ023,,,,2,,{},{1},{9},False,,12
C_SSJ024,,,,2,,{},{1},{9},False,,12
C_SSJ025,,,,2,,{},{1},{9},False,,12
C_SSJ026,,,,2,,{},{1},{9},False,,12
C_SSL001,,,,2,,{},{1},{9},False,,12
C_SSV013,,,,2,,{},{1},{9},False,,12
C_STH000,,,,2,,{},{1},{9},False,,12
C_STH001,,,,2,,{},{1},{9},False,,12
C_STH002,,,,2,,{},{1},{9},False,,12
C_STH003,,,,2,,{},{1},{9},False,,12
C_STH004,,,,2,,{},{1},{9},False,,12
C_STH005,,,,2,,{},{1},{9},False,,12
C_STH007,,,,2,,{},{1},{9},False,,12
C_STMPY,,,,2,,{},{1},{9},False,,12
C_STN004,,,,2,,{},{1},{9},False,,12
C_STN009,,,,2,,{},{1},{9},False,,12
C_STN014,,,,2,,{},{1},{9},False,,12
C_STN021,,,,2,,{},{1},{9},False,,12
C_STN026,,,,2,,{},{1},{9},False,,12
C_STS004,,,,2,,{},{1},{9},False,2,12
C_STS011,,,,2,,{},{1},{9},False,2,12
C_STS017,,,,2,,{},{1},{9},False,2,12
C_STS020,,,,2,,{},{1},{9},False,2,12
C_STS030,,,,2,,{},{1},{9},False,2,12
C_STS036,,,,2,,{},{1},{9},False,2,12
C_STS043,,,,2,,{},{1},{9},False,2,12
C_STS048,,,,2,,{},{1},{9},False,2,12
C_STS050,,,,2,,{},{1},{9},False,2,12
C_STS053,,,,2,,{},{1},{9},False,2,12
C_STS058,,,,2,,{},{1},{9},False,2,12
C_STS059,,,,2,,{},{1},{9},False,2,12
C_STS060,,,,2,,{},{1},{9},False,2,12
C_STS069,,,,2,,{},{1},{9},False,2,12
C_STS072,,,,2,,{},{1},{9},False,2,12
C_STS085,,,,2,,{},{1},{9},False,2,12
C_STS090,,,,2,,{},{1},{9},False,2,12
C_STS091,,,,2,,{},{1},{9},False,2,12
C_STS093,,,,2,,{},{1},{9},False,2,12
C_STV006,,,,2,,{},{1},{9},False,,12
C_STV007,,,,2,,{},{1},{9},False,,12
C_SVRWD,,,,2,,{},{1},{9},False,,12
C_SYC000,,,,2,,{},{1},{9},False,,12
C_SYC001,,,,2,,{},{1},{9},False,,12
C_SYC002,,,,2,,{},{1},{9},False,,12
C_SYC003,,,,2,,{},{1},{9},False,,12
C_SYC020,,,,2,,{},{1},{9},False,,12
C_TAB000,,,,2,,{},{1},{9},False,,12
C_TCC001,,,,2,,{},{1},{9},False,,12
C_TCC022,,,,2,,{},{1},{9},False,,12
C_TCC031,,,,2,,{},{1},{9},False,,12
C_TCC036,,,,2,,{},{1},{9},False,,12
C_TCC062,,,,2,,{},{1},{9},False,,12
C_TCC066,,,,2,,{},{1},{9},False,,12
C_TCC081,,,,2,,{},{1},{9},False,,12
C_TCC085,,,,2,,{},{1},{9},False,,12
C_TFR000,,,,2,,{},{1},{9},False,,12
C_TGC002,,,,2,,{},{1},{9},False,,12
C_TGC003,,,,2,,{},{1},{9},False,,12
C_TGR000,,,,2,,{},{1},{9},False,,12
C_TGR001,,,,2,,{},{1},{9},False,,12
C_TGR002,,,,2,,{},{1},{9},False,,12
C_TGR006,,,,2,,{},{1},{9},False,,12
C_TGR021,,,,2,,{},{1},{9},False,,12
C_THM005,,,,2,,{},{1},{9},False,,12
C_THM012,,,,2,,{},{1},{9},False,,12
C_THM017,,,,2,,{},{1},{9},False,,12
C_THM021,,,,2,,{},{1},{9},False,,12
C_THM026,,,,2,,{},{1},{9},False,,12
C_THM028,,,,2,,{},{1},{9},False,,12
C_THRMA,,,,2,,{},{1},{9},False,,12
C_THRMF,,,,2,,{},{1},{9},False,,12
C_TRN111,,,,2,,{},{1},{9},False,,12
C_TRNSF,,,,2,,{},{1},{9},False,,12
C_TRNTY,,,,2,,{},{1},{9},False,,12
C_TSC001,,,,2,,{},{1},{9},False,,12
C_TTC000,,,,2,,{},{1},{9},False,,12
C_TTC002,,,,2,,{},{1},{9},False,,12
C_TULOC,,,,2,,{},{1},{9},False,4,12
C_TUO003,,,,2,,{},{1},{9},False,2,12
C_TUO004,,,,2,,{},{1},{9},False,2,12
C_TUO010,,,,2,,{},{1},{9},False,2,12
C_TUO015,,,,2,,{},{1},{9},False,2,12
C_TUO017,,,,2,,{},{1},{9},False,2,12
C_TUO022,,,,2,,{},{1},{9},False,2,12
C_TUO030,,,,2,,{},{1},{9},False,2,12
C_TUO033,,,,2,,{},{1},{9},False,2,12
C_TUO036,,,,2,,{},{1},{9},False,2,12
C_TUO043,,,,2,,{},{1},{9},False,2,12
C_TUO047,,,,2,,{},{1},{9},False,2,12
C_TUO053,,,,2,,{},{1},{9},False,2,12
C_TUO054,,,,2,,{},{1},{9},False,2,12
C_TUO073,,,,2,,{},{1},{9},False,2,12
C_TUO081,,,,2,,{},{1},{9},False,2,12
C_TUO091,,,,2,,{},{1},{9},False,2,12
C_TUO096,,,,2,,{},{1},{9},False,2,12
C_TUO097,,,,2,,{},{1},{9},False,2,12
C_TUO102,,,,2,,{},{1},{9},False,2,12
C_TUO103,,,,2,,{},{1},{9},False,2,12
C_TUO104,,,,2,,{},{1},{9},False,2,12
C_TUO105,,,,2,,{},{1},{9},False,2,12
C_TUO106,,,,2,,{},{1},{9},False,2,12
C_TUO116,,,,2,,{},{1},{9},False,2,12
C_TUR001,,,,2,,{},{1},{9},False,,12
C_TWL005,,,,2,,{},{1},{9},False,,12
C_UBEAR,,,,2,,{},{1},{9},False,,12
C_UFC000,,,,2,,{},{1},{9},False,,12
C_UNVLY,,,,2,,{},{1},{9},False,,12
C_UTC001,,,,2,,{},{1},{9},False,,12
C_UTC014,,,,2,,{},{1},{9},False,,12
C_VLW008,,,,2,,{},{1},{9},False,,12
C_WBF006,,,,2,,{},{1},{9},False,,12
C_WBF015,,,,2,,{},{1},{9},False,,12
C_WBF030,,,,2,,{},{1},{9},False,,12
C_WBF039,,,,2,,{},{1},{9},False,,12
C_WBR001,,,,2,,{},{1},{9},False,,12
C_WCN002,,,,2,,{},{1},{9},False,,12
C_WEC000,,,,2,,{},{1},{9},False,,12
C_WKYTN,,,,2,,{},{1},{9},False,,12
C_WLF013,,,,2,,{},{1},{9},False,,12
C_WLF017,,,,2,,{},{1},{9},False,,12
C_WLF021,,,,2,,{},{1},{9},False,,12
C_WLW000,,,,2,,{},{1},{9},False,,12
C_WLW005,,,,2,,{},{1},{9},False,,12
C_WPT005,,,,2,,{},{1},{9},False,,12
C_WPT006,,,,2,,{},{1},{9},False,,12
C_WRD000,,,,2,,{},{1},{9},False,,12
C_WRD003,,,,2,,{},{1},{9},False,,12
C_WRD004,,,,2,,{},{1},{9},False,,12
C_WRD005,,,,2,,{},{1},{9},False,,12
C_WRD006,,,,2,,{},{1},{9},False,,12
C_WRM003,,,,2,,{},{1},{9},False,,12
C_WRM004,,,,2,,{},{1},{9},False,,12
C_WRT000,,,,2,,{},{1},{9},False,,12
C_WRT005,,,,2,,{},{1},{9},False,,12
C_WSB001,,,,2,,{},{1},{9},False,,12
C_WSB006,,,,2,,{},{1},{9},False,,12
C_WSB014,,,,2,,{},{1},{9},False,,12
C_WSB026,,,,2,,{},{1},{9},False,,12
C_WSB027,,,,2,,{},{1},{9},False,,12
C_WSB031,,,,2,,{},{1},{9},False,,12
C_WSE000,,,,2,,{},{1},{9},False,,12
C_WSE003,,,,2,,{},{1},{9},False,,12
C_WSE004,,,,2,,{},{1},{9},False,,12
C_WSE006,,,,2,,{},{1},{9},False,,12
C_WSE008,,,,2,,{},{1},{9},False,,12
C_WWC000,,,,2,,{},{1},{9},False,,12
C_WWC001,,,,2,,{},{1},{9},False,,12
C_WWC004,,,,2,,{},{1},{9},False,,12
C_WWC006,,,,2,,{},{1},{9},False,,12
C_WWW001,,,,2,,{},{1},{9},False,,12
C_XCC010,,,,2,,{},{1},{9},False,,12
C_XCC025,,,,2,,{},{1},{9},False,,12
C_XCC033,,,,2,,{},{1},{9},False,,12
C_XCC043,,,,2,,{},{1},{9},False,,12
C_XCC053,,,,2,,{},{1},{9},False,,12
C_YBP002,,,,2,,{},{1},{9},False,,12
C_YBP007,,,,2,,{},{1},{9},False,,12
C_YBP011,,,,2,,{},{1},{9},False,,12
C_YBP014,,,,2,,{},{1},{9},False,,12
C_YBP016,,,,2,,{},{1},{9},False,,12
C_YBP020,,,,2,,{},{1},{9},False,,12
C_YBP023,,,,2,,{},{1},{9},False,,12
C_YBP026,,,,2,,{},{1},{9},False,,12
C_YBP032,,,,2,,{},{1},{9},False,,12
C_YBP034,,,,2,,{},{1},{9},False,,12
C_YBP037,,,,2,,{},{1},{9},False,,12
C_YUB002,,,,2,,{},{1},{9},False,,12
C_YUB003,,,,2,,{},{1},{9},False,,12
C_YUB006,,,,2,,{},{1},{9},False,,12
C_YUB011,,,,2,,{},{1},{9},False,,12
C_YUB013,,,,2,,{},{1},{9},False,,12
C_YUB014,,,,2,,{},{1},{9},False,,12
C_YUB022,,,,2,,{},{1},{9},False,,12
C_YUB023,,,,2,,{},{1},{9},False,,12
C_YUB024,,,,2,,{},{1},{9},False,,12
C_YUB030,,,,2,,{},{1},{9},False,,12
C_YUB034,,,,2,,{},{1},{9},False,,12
C_YUB039,,,,2,,{},{1},{9},False,,12
Cache Creek,,,,2,,{},{1},{9},False,,12
Calaveras River,,,,2,,{},{1},{9},False,,12
Camino Reservoir,,,,2,,{},{1},{9},False,,12
Camp 62 Creek,,,,2,,{},{1},{9},False,,12
Camp Creek,,,,2,,{},{1},{9},False,,12
Camp Creek Diversion Dam,,,,2,,{},{1},{9},False,,12
Camp Creek Tunnel,,,,2,,{},{1},{9},False,,12
Camp Sixty,,One Creek,,2,,{},{1},{9},False,,12
Canyon Creek,,,,2,,{},{1},{9},False,,12
Capay Diversion Dam,,,,2,,{},{1},{9},False,,12
Capita Canyon,,and minor streams,,2,,{},{1},{9},False,,12
Carley V Porter Tunnel,,,,2,,{},{1},{9},False,,12
Cascade Canal,,,,2,,{},{1},{9},False,,12
Casebeer Extension to DeadmanCreek,,,,2,,{},{1},{9},False,,12
Castaic Lagoon,,Reach 30),,2,,{},{1},{9},False,,12
Castaic Lake,,,,2,,{},{1},{9},False,,12
Castaic Power Plant,,,,2,,{},{1},{9},False,,12
Central Amador Water Project,,,,2,,{},{1},{9},False,,12
Check 1,,,,2,,{},{1},{9},False,,12
Check 10,,,,2,,{},{1},{9},False,,12
Check 11,,,,2,,{},{1},{9},False,,12
Check 12,,,,2,,{},{1},{9},False,,12
Check 13,,,,2,,{},{1},{9},False,,12
Check 14,,,,2,,{},{1},{9},False,,12
Check 15,,End of Repayment Reach 4,,2,,{},{1},{9},False,,12
Check 16,,,,2,,{},{1},{9},False,,12
Check 17,,,,2,,{},{1},{9},False,,12
Check 18,,End of Repayment Reach 5,,2,,{},{1},{9},False,,12
Check 19,,,,2,,{},{1},{9},False,,12
Check 2,,,,2,,{},{1},{9},False,,12
Check 20,,,,2,,{},{1},{9},False,,12
Check 21,,,,2,,{},{1},{9},False,,12
Check 22,,,,2,,{},{1},{9},False,,12
Check 23,,,,2,,{},{1},{9},False,,12
Check 24,,,,2,,{},{1},{9},False,,12
Check 25,,,,2,,{},{1},{9},False,,12
"Check 26, 27",,,,2,,{},{1},{9},False,,12
Check 28,,,,2,,{},{1},{9},False,,12
Check 29,,,,2,,{},{1},{9},False,,12
Check 3,,,,2,,{},{1},{9},False,,12
Check 32-24,,,,2,,{},{1},{9},False,,12
Check 37-39,,,,2,,{},{1},{9},False,,12
Check 4,,,,2,,{},{1},{9},False,,12
Check 42,,,,2,,{},{1},{9},False,,12
Check 5,,,,2,,{},{1},{9},False,,12
Check 6,,,,2,,{},{1},{9},False,,12
Check 7,,,,2,,{},{1},{9},False,,12
Check 8,,,,2,,{},{1},{9},False,,12
Check 9,,,,2,,{},{1},{9},False,,12
Check/Siphon,,End of Repayment Reach 2A,,2,,{},{1},{9},False,,12
Cherry Creek Local Inflow,,,,2,,{},{1},{9},False,,12
Chili Bar Reservoir,,,,2,,{},{1},{9},False,,12
Chinquapin Creek,,,,2,,{},{1},{9},False,,12
Chowchilla,,Bifurcation,,2,,{},{1},{9},False,,12
Chowchilla River,,,,2,,{},{1},{9},False,,12
Chrisman Pumping Plant,,,,2,,{},{1},{9},False,,12
City of,,Fairfield,,2,,{},{1},{9},False,,12
City of American,,Canyon,,2,,{},{1},{9},False,2,12
City of Antioch,,,,2,,{},{1},{9},False,,12
City of Benicia,,,,2,,{},{1},{9},False,,12
City of Stockton DWSP,,,,2,,{},{1},{9},False,,12
City of Vallejo,,,,2,,{},{1},{9},False,,12
Clark Fork Stanislaus River,,,,2,,{},{1},{9},False,,12
Clavey River,,,,2,,{},{1},{9},False,,12
Clear Creek,,,,2,,{},{1},{9},False,,12
Clear Creek Tunnel,,,,2,,{},{1},{9},False,,12
Clearlake-Lakeport,,,,2,,{},{1},{9},False,,12
Clifton Court Forebay,,,,2,,{},{1},{9},False,,12
Closure Term,,,,2,,{},{1},{9},False,,12
Closure term at Verona moved,,upstream to better model flood flows over the Fremont Weir,,2,,{},{1},{9},False,,12
Coachella Valley WD,,(Reach 26A),,2,,{},{1},{9},False,,12
Cole Creek Diversion #1,,,,2,,{},{1},{9},False,,12
Cole Creek Diversion #2,,,,2,,{},{1},{9},False,,12
Colgate Penstock not modeled,,explicitly. Simulated flows included in arc C_NBLDB,,2,,{},{1},{9},False,,12
Collierville Tunnel,,,,2,,{},{1},{9},False,,12
Combie Ophir Canal,,,,2,,{},{1},{9},False,,12
Confluence of West Branch Feather River,,and Philbrook Creek,,2,,{},{1},{9},False,,12
Contra Costa,,Water District,,2,,{},{1},{9},False,,12
Contra Costa Canal,,,,2,,{},{1},{9},False,,12
Corning Canal,,,,2,,{},{1},{9},False,,12
Corral Hollow and minor Creeks,,,,2,,{},{1},{9},False,,12
Cosumnes River,,,,2,,{},{1},{9},False,,12
Cottonwood Creek,,,,2,,{},{1},{9},False,,12
County of KIngs,,,,2,,{},{1},{9},False,,12
Cow Creek,,,,2,,{},{1},{9},False,1,12
Cox Spill,,,,2,,{},{1},{9},False,,12
Crater Creek,,,,2,,{},{1},{9},False,,12
Cresta Forebay,,,,2,,{},{1},{9},False,,12
Cresta Tunnel,,,,2,,{},{1},{9},False,,12
Crestline - Lake Arrowhead WA,,(Reach 24),,2,,{},{1},{9},False,,12
Crocker-Huffman Diversion Dam,,,,2,,{},{1},{9},False,,12
Cross Valley Canal,,,,2,,{},{1},{9},False,,12
D100,,,,2,,{},{1},{9},False,,12
D109,,,,2,,{},{1},{9},False,,12
D11,,,,2,,{},{1},{9},False,,12
D112,,,,2,,{},{1},{9},False,,12
D114,,,,2,,{},{1},{9},False,,12
D122A,,,,2,,{},{1},{9},False,,12
D122B,,,,2,,{},{1},{9},False,,12
D124,,,,2,,{},{1},{9},False,,12
D125,,,,2,,{},{1},{9},False,,12
D126,,,,2,,{},{1},{9},False,,12
D129A,,,,2,,{},{1},{9},False,,12
D143A,,,,2,,{},{1},{9},False,,12
D143B,,,,2,,{},{1},{9},False,,12
D145A,,,,2,,{},{1},{9},False,,12
D145B,,,,2,,{},{1},{9},False,,12
D160,,,,2,,{},{1},{9},False,,12
D163,,,,2,,{},{1},{9},False,,12
D165,,,,2,,{},{1},{9},False,,12
D166A,,,,2,,{},{1},{9},False,,12
D167,,,,2,,{},{1},{9},False,,12
D168,,,,2,,{},{1},{9},False,,12
D171,,,,2,,{},{1},{9},False,,12
D172,,,,2,,{},{1},{9},False,,12
D17301,,,,2,,{},{1},{9},False,,12
D174,,,,2,,{},{1},{9},False,,12
D178,,,,2,,{},{1},{9},False,,12
D18A,,,,2,,{},{1},{9},False,,12
D18B,,,,2,,{},{1},{9},False,,12
D201,,,,2,,{},{1},{9},False,,12
D202,,,,2,,{},{1},{9},False,,12
D204,,,,2,,{},{1},{9},False,,12
D206A,,,,2,,{},{1},{9},False,,12
D206B,,,,2,,{},{1},{9},False,,12
D206C,,,,2,,{},{1},{9},False,,12
D207A,,,,2,,{},{1},{9},False,,12
D207B,,,,2,,{},{1},{9},False,,12
D230,,,,2,,{},{1},{9},False,,12
D25,,,,2,,{},{1},{9},False,,12
D27,,,,2,,{},{1},{9},False,,12
D28,,,,2,,{},{1},{9},False,,12
D283,,,,2,,{},{1},{9},False,,12
D285,,,,2,,{},{1},{9},False,,12
D29,,,,2,,{},{1},{9},False,,12
D3,,,,2,,{},{1},{9},False,,12
D300,,,,2,,{},{1},{9},False,,12
D302,,,,2,,{},{1},{9},False,,12
D309B,,,,2,,{},{1},{9},False,,12
D309a,,,,2,,{},{1},{9},False,,12
D400B,,,,2,,{},{1},{9},False,,12
D403A,,,,2,,{},{1},{9},False,,12
D403B,,,,2,,{},{1},{9},False,,12
D404,,,,2,,{},{1},{9},False,,12
D406,,,,2,,{},{1},{9},False,,12
D407,,,,2,,{},{1},{9},False,,12
D409B,,,,2,,{},{1},{9},False,,12
D410,,,,2,,{},{1},{9},False,,12
D412,,,,2,,{},{1},{9},False,,12
D413,,,,2,,{},{1},{9},False,,12
D418,,,,2,,{},{1},{9},False,,12
D419,,,,2,,{},{1},{9},False,,12
D42,,,,2,,{},{1},{9},False,,12
D420,,,,2,,{},{1},{9},False,,12
D502,,,,2,,{},{1},{9},False,,12
D520A,,,,2,,{},{1},{9},False,,12
D520A1,,,,2,,{},{1},{9},False,,12
D520B,,,,2,,{},{1},{9},False,,12
D520C,,,,2,,{},{1},{9},False,,12
D521,,,,2,,{},{1},{9},False,,12
D540A,,,,2,,{},{1},{9},False,,12
D561,,,,2,,{},{1},{9},False,,12
D562,,,,2,,{},{1},{9},False,,12
D566,,,,2,,{},{1},{9},False,,12
D582,,,,2,,{},{1},{9},False,,12
D588,,,,2,,{},{1},{9},False,,12
D590,,,,2,,{},{1},{9},False,,12
D595,,,,2,,{},{1},{9},False,,12
D6,,,,2,,{},{1},{9},False,,12
D603,,,,2,,{},{1},{9},False,,12
D607A_SCHII,,,,2,,{},{1},{9},False,,12
D607A_WWD,,,,2,,{},{1},{9},False,,12
D607B-8B_CCC,,,,2,,{},{1},{9},False,,12
D607B-8B_FCC,,,,2,,{},{1},{9},False,,12
D607B-8B_SCHII,,,,2,,{},{1},{9},False,,12
D607C-8C_MWA,,,,2,,{},{1},{9},False,,12
D620A,,,,2,,{},{1},{9},False,,12
D620B,,,,2,,{},{1},{9},False,,12
D620C,,,,2,,{},{1},{9},False,,12
D637,,,,2,,{},{1},{9},False,,12
D700_BBID,,,,2,,{},{1},{9},False,,12
D700_TRACY,,,,2,,{},{1},{9},False,,12
D701_HWD,,,,2,,{},{1},{9},False,,12
D701_KCWD,,,,2,,{},{1},{9},False,1,12
D703,,,,2,,{},{1},{9},False,,12
D706_SLWD_PWD,,,,2,,{},{1},{9},False,,12
D707,,,,2,,{},{1},{9},False,,12
D78,,,,2,,{},{1},{9},False,,12
D78A,,,,2,,{},{1},{9},False,,12
D79,,,,2,,{},{1},{9},False,,12
D79_SEEP,,,,2,,{},{1},{9},False,,12
D7A,,,,2,,{},{1},{9},False,,12
D7B,,,,2,,{},{1},{9},False,,12
D8,,,,2,,{},{1},{9},False,,12
D801,,,,2,,{},{1},{9},False,,12
D802A,,,,2,,{},{1},{9},False,,12
D803,,,,2,,{},{1},{9},False,,12
D805,,,,2,,{},{1},{9},False,,12
D816,,,,2,,{},{1},{9},False,,12
D824,,,,2,,{},{1},{9},False,,12
D826,,,,2,,{},{1},{9},False,,12
D827,,,,2,,{},{1},{9},False,,12
D828,,,,2,,{},{1},{9},False,,12
D829,,,,2,,{},{1},{9},False,,12
D833,,,,2,,{},{1},{9},False,,12
D834,,,,2,,{},{1},{9},False,,12
D835,,,,2,,{},{1},{9},False,,12
D836,,,,2,,{},{1},{9},False,,12
D837,,,,2,,{},{1},{9},False,,12
D838,,,,2,,{},{1},{9},False,,12
D839,,,,2,,{},{1},{9},False,,12
D840,,,,2,,{},{1},{9},False,,12
D841,,,,2,,{},{1},{9},False,,12
D842,,,,2,,{},{1},{9},False,,12
D843,,,,2,,{},{1},{9},False,,12
D844,,,,2,,{},{1},{9},False,,12
D845,,,,2,,{},{1},{9},False,,12
D846,,,,2,,{},{1},{9},False,,12
D847,,,,2,,{},{1},{9},False,,12
D848,,,,2,,{},{1},{9},False,,12
D849,,,,2,,{},{1},{9},False,,12
D850,,,,2,,{},{1},{9},False,,12
D851 part,,,,2,,{},{1},{9},False,,12
D854,,,,2,,{},{1},{9},False,,12
D862,,,,2,,{},{1},{9},False,,12
D863,,,,2,,{},{1},{9},False,,12
D864,,,,2,,{},{1},{9},False,,12
D867,,,,2,,{},{1},{9},False,,12
D868,,,,2,,{},{1},{9},False,,12
D869,,,,2,,{},{1},{9},False,,12
D877,,,,2,,{},{1},{9},False,,12
D878,,,,2,,{},{1},{9},False,,12
D879,,,,2,,{},{1},{9},False,,12
D880,,,,2,,{},{1},{9},False,,12
D881,,,,2,,{},{1},{9},False,,12
D882,,,,2,,{},{1},{9},False,,12
D883,,,,2,,{},{1},{9},False,,12
D884,,,,2,,{},{1},{9},False,,12
D885,,,,2,,{},{1},{9},False,,12
D886,,,,2,,{},{1},{9},False,,12
D887,,,,2,,{},{1},{9},False,,12
D888,,,,2,,{},{1},{9},False,,12
D889,,,,2,,{},{1},{9},False,,12
D891,,,,2,,{},{1},{9},False,,12
D893,,,,2,,{},{1},{9},False,,12
D894,,,,2,,{},{1},{9},False,,12
D895,,,,2,,{},{1},{9},False,,12
D896,,,,2,,{},{1},{9},False,,12
D899,,,,2,,{},{1},{9},False,,12
D9,,,,2,,{},{1},{9},False,,12
D90 PMI,,,,2,,{},{1},{9},False,,12
DAVIS,,,,2,,{},{1},{9},False,,12
DA_MOK_MOK004_DV,,,,2,,{},{1},{9},False,,12
DA_OMR_OMR027_DV,,,,2,,{},{1},{9},False,3,12
DA_SACN_SAC041_DV,,,,2,,{},{1},{9},False,1,12
DA_SACS_SAC017_DV,,,,2,,{},{1},{9},False,1,12
DA_SACW_SAC000_DV,,,,2,,{},{1},{9},False,1,12
DA_SJRE_SJR026_DV,,,,2,,{},{1},{9},False,2,12
DA_SJRW_SJR013_DV,,,,2,,{},{1},{9},False,2,12
DBC014,,,,2,18,{24},{1},{9},False,,12
DBC024,,,,2,18,{24},{1},{9},False,,12
DCC008,,,,2,18,{24},{1},{9},False,,12
DCC009,,,,2,18,{24},{1},{9},False,,12
DCC010,,,,2,18,{24},{1},{9},False,,12
DCK012,,,,2,18,{24},{1},{9},False,,12
DCM019,,,,2,18,{24},{1},{9},False,,12
DCM027,,,,2,18,{24},{1},{9},False,,12
DCP North Delta Diversions,,,,2,,{},{1},{9},False,,12
DCT050,,,,2,18,{24},{1},{9},False,,12
DCWWTP,,,,2,20,{25},{1},{9},False,,12
DD_MOK004_MOK,,,,2,,{},{1},{9},False,,12
DD_OMR027_OMR,,,,2,,{},{1},{9},False,3,12
DD_SAC000_SACW,,,,2,,{},{1},{9},False,1,12
DD_SAC017_SACS,,,,2,,{},{1},{9},False,1,12
DD_SAC041_SACN,,,,2,,{},{1},{9},False,1,12
DD_SJR013_SJRW,,,,2,,{},{1},{9},False,2,12
DD_SJR026_SJRE,,,,2,,{},{1},{9},False,2,12
DED003,,,,2,18,{24},{1},{9},False,,12
DED010,,,,2,18,{24},{1},{9},False,,12
DED012,,,,2,18,{24},{1},{9},False,,12
DED019,,,,2,18,{24},{1},{9},False,,12
DED025,,,,2,18,{24},{1},{9},False,,12
DED032,,,,2,18,{24},{1},{9},False,,12
DED035,,,,2,18,{24},{1},{9},False,,12
DED038,,,,2,18,{24},{1},{9},False,,12
DED044,,,,2,18,{24},{1},{9},False,,12
DEE020,,,,2,18,{24},{1},{9},False,,12
DEE023,,,,2,18,{24},{1},{9},False,,12
DELVE,,,,2,,{},{1},{9},False,,12
DER001,,,,2,18,{24},{1},{9},False,,12
DER002,,,,2,18,{24},{1},{9},False,,12
DER004,,,,2,18,{24},{1},{9},False,,12
DER011,,,,2,18,{24},{1},{9},False,,12
DER018,,,,2,18,{24},{1},{9},False,,12
DER022,,,,2,18,{24},{1},{9},False,,12
DER027,,,,2,18,{24},{1},{9},False,,12
DES006,,,,2,18,{24},{1},{9},False,,12
DFF005,,,,2,18,{24},{1},{9},False,,12
DHC001,,,,2,18,{24},{1},{9},False,,12
DHC021,,,,2,18,{24},{1},{9},False,,12
DMC000,,,,2,18,{24},{1},{9},False,,12
DMC003,,,,2,18,{24},{1},{9},False,,12
DMC007,,,,2,18,{24},{1},{9},False,,12
DMC011,,,,2,18,{24},{1},{9},False,,12
DMC016,,,,2,18,{24},{1},{9},False,,12
DMC021,,,,2,18,{24},{1},{9},False,,12
DMC024,,,,2,18,{24},{1},{9},False,,12
DMC030,,,,2,18,{24},{1},{9},False,,12
DMC034,,,,2,18,{24},{1},{9},False,,12
DMC039,,,,2,18,{24},{1},{9},False,,12
DMC044,,,,2,18,{24},{1},{9},False,,12
DMC049,,,,2,18,{24},{1},{9},False,,12
DMC054,,,,2,18,{24},{1},{9},False,,12
DMC058,,,,2,18,{24},{1},{9},False,,12
DMC064,,,,2,18,{24},{1},{9},False,,12
DMC070,,,,2,18,{24},{1},{9},False,,12
DMC074,,,,2,18,{24},{1},{9},False,,12
DMC076,,,,2,18,{24},{1},{9},False,,12
DMC080,,,,2,18,{24},{1},{9},False,,12
DMC085,,,,2,18,{24},{1},{9},False,,12
DMC091,,,,2,18,{24},{1},{9},False,,12
DMC097,,,,2,18,{24},{1},{9},False,,12
DMC105,,,,2,18,{24},{1},{9},False,,12
DMC111,,,,2,18,{24},{1},{9},False,,12
DMC116,,,,2,18,{24},{1},{9},False,,12
DONLL,,,,2,,{},{1},{9},False,,12
DPC008,,,,2,18,{24},{1},{9},False,,12
