short_code,river,arc_id,arc_type_id,name,description,type,sub_type,from_node_id,to_node_id,hydrologic_region_id,shape_length,model_source_id,source_id,is_reversible,flow_capacity,parent_arc_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
D_CAA087_73_PA1,,D_CAA087_73_PA1,10.0,,,D,,,,2,23961.4157783646,1,4,,,,1,12,True,connected,True
C_SAC259,SAC,C_SAC259,8.0,Sacramento River,,CH,ST,,,1,2783.01124799203,1,4,,,,1,12,True,connected,True
C_CWD004,CWD,C_CWD004,8.0,Cottonwood Creek,,CH,ST,,,1,2061.08218360958,1,4,,,,1,12,True,connected,True
R_62_NA4_TUO003,,R_62_NA4_TUO003,,,,RT,,,,2,5570.40010225287,1,4,,,,1,12,True,connected,True
D_OAK020_61_NA2,,D_OAK020_61_NA2,10.0,,,D,,,,2,16026.6218144422,1,4,,,,1,12,True,connected,True
R_RFS61B_STS036,,R_RFS61B_STS036,,,,RT,,,,2,4029.22959999833,1,4,,,,1,12,True,connected,True
R_62_NA2_MCD028,,R_62_NA2_MCD028,,,,RT,,,,2,9610.83003512141,1,4,,,,1,12,True,connected,True
R_63_NA3_MCD028,,R_63_NA3_MCD028,,,,RT,,,,2,13225.6391000003,1,4,,,,1,12,True,connected,True
R_73_PA1_LBN025,,R_73_PA1_LBN025,,,,RT,,,,2,12036.9432572931,1,4,,,,1,12,True,connected,True
D_DMC076_XCC043,,D_DMC076_XCC043,10.0,Wolfson Bypass,,D,,,,2,3444.28149999958,1,4,,,,1,12,True,connected,True
C_DMC074,DMC,C_DMC074,4.0,Delta-Mendota Canal,,CH,CL,,,2,2577.1177330155,1,4,,,,1,12,True,connected,True
D_XCC054_LBN008,GRZ,D_XCC054_LBN008,16.0,Garzas Creek,,D,ST,,,2,6442.24452874726,1,4,,,,1,12,True,connected,True
C_OMR018,OMR,C_OMR018,8.0,Old/Middle Rivers,,CH,ST,,,1,7965.9546776178,1,4,,,,1,12,True,connected,True
D_FRS036_64_PA1,,D_FRS036_64_PA1,10.0,,,D,,,,2,10537.8161999993,1,4,,,,1,12,True,connected,True
D_MDC006_64_PA1,,D_MDC006_64_PA1,10.0,,,D,,,,2,30423.4190411613,1,4,,,,1,12,True,connected,True
D_SJR227_64_PA3,,D_SJR227_64_PA3,10.0,,,D,,,,2,22542.7909853657,1,4,,,,1,12,True,connected,True
D_EBP016_64_NA2,,D_EBP016_64_NA2,10.0,,,D,,,,2,9549.29353547183,1,4,,,,1,12,True,connected,True
R_64_NA2_EBP030,,R_64_NA2_EBP030,,,,RT,,,,2,15908.3531507047,1,4,,,,1,12,True,connected,True
C_OMR013a,OMR,C_OMR013a,8.0,Old/Middle Rivers,,CH,ST,,,1,17852.0389561402,1,4,,,,1,12,True,connected,True
D_CCC019_CCWD,,D_CCC019_CCWD,10.0,,,D,,,,1,1641.26099999994,1,4,,,,1,12,True,connected,True
C_OMR002,OMR,C_OMR002,8.0,Old/Middle Rivers,,CH,ST,,,1,9518.53308211445,1,4,,,,1,12,True,connected,True
R_RFS71A_OMR039,,R_RFS71A_OMR039,,,,RT,,,,2,11427.8126192242,1,4,,,,1,12,True,connected,True
D_LJC022_WTPWDH,,D_LJC022_WTPWDH,10.0,,,D,,,,2,32636.3930448946,1,4,,,,1,12,True,connected,True
R_60S_PA2_FCS007,,R_60S_PA2_FCS007,,,,RT,,,,2,13600.7643999998,1,4,,,,1,12,True,connected,True
D_CLV026_WTPWDH,,D_CLV026_WTPWDH,10.0,,,D,,,,2,22096.0169115226,1,4,,,,1,12,True,connected,True
R_60S_PA1_SDC001,,R_60S_PA1_SDC001,,,,RT,,,,2,15737.1285999995,1,4,,,,1,12,True,connected,True
D_LJC010_60S_PA2,,D_LJC010_60S_PA2,10.0,,,D,,,,2,8690.50179999974,1,4,,,,1,12,True,connected,True
D_WTPWDH_60S_NU1,,D_WTPWDH_60S_NU1,10.0,,,D,,,,2,7610.64679999929,1,4,,,,1,12,True,connected,True
D_CLV026_60S_PA1,,D_CLV026_60S_PA1,10.0,,,D,,,,2,11423.9450282469,1,4,,,,1,12,True,connected,True
D_CLV037_CACWD,,D_CLV037_CACWD,10.0,,,D,,,,2,1538.37990000099,1,4,,,,1,12,True,connected,True
D_CLV043_WTPJYL,,D_CLV043_WTPJYL,10.0,,,D,,,,2,160.771499998868,1,4,,,,1,12,True,connected,True
D_MOK050_60N_NA3,,D_MOK050_60N_NA3,10.0,,,D,,,,2,16650.4896,1,4,,,,1,12,True,connected,True
R_60N_NA3_SJR028,,R_60N_NA3_SJR028,,,,RT,,,,2,30169.3290999997,1,4,,,,1,12,True,connected,True
C_UFC000,UFC,C_UFC000,4.0,Upper Farmington Canal,,CH,CL,,,2,36508.0411281518,1,4,,,,1,12,True,connected,True
D_SJR028_WTPDWS,,D_SJR028_WTPDWS,10.0,,,D,,,,1,17256.2683871212,1,4,,,,1,12,True,connected,True
D_WTPDWS_60S_NU1,,D_WTPDWS_60S_NU1,10.0,,,D,,,,2,13743.7416000012,1,4,,,,1,12,True,connected,True
R_60S_NU1_STWWTP,,R_60S_NU1_STWWTP,,,,RT,,,,2,6444.97219999973,1,4,,,,1,12,True,connected,True
R_60N_NA4_SJR022,,R_60N_NA4_SJR022,,,,RT,,,,1,20788.1008999981,1,4,,,,1,12,True,connected,True
D_MOK035_60N_NA4,,D_MOK035_60N_NA4,10.0,,,D,,,,2,9518.56930000149,1,4,,,,1,12,True,connected,True
R_STWWTP_SJR042,,R_STWWTP_SJR042,,,,RT,,,,1,252.613600000739,1,4,,,,1,12,True,connected,True
D_MDC032_64_PA1,,D_MDC032_64_PA1,10.0,,,D,,,,2,22985.8463935829,1,4,,,,1,12,True,connected,True
I_DCM027,,I_DCM027,18.0,,,IN,LI,,,2,7500.00008006001,1,4,,,,1,12,True,connected,True
I_LPC007,,I_LPC007,18.0,,,IN,LI,,,2,7500.00005812631,1,4,,,,1,12,True,connected,True
I_STS059,,I_STS059,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
C_SJR242,SJR,C_SJR242,8.0,San Joaquin River,,CH,ST,,,2,11265.4305011962,1,4,,,,1,12,True,connected,True
C_SJR249,SJR,C_SJR249,8.0,San Joaquin River,,CH,ST,,,2,11265.4305474335,1,4,,,,1,12,True,connected,True
C_SJR265,SJR,C_SJR265,8.0,San Joaquin River,,CH,ST,,,2,2270.86460884232,1,4,,,,1,12,True,connected,True
C_TUO010,TUO,C_TUO010,8.0,Tuolumne River,,CH,ST,,,2,10084.6920612398,1,4,,,,1,12,True,connected,True
C_TUO015,TUO,C_TUO015,8.0,Tuolumne River,,CH,ST,,,2,8046.73606807605,1,4,,,,1,12,True,connected,True
C_TUO022,TUO,C_TUO022,8.0,Tuolumne River,,CH,ST,,,2,8671.03480652869,1,4,,,,1,12,True,connected,True
C_TUO030,TUO,C_TUO030,8.0,Tuolumne River,,CH,ST,,,2,12874.7777548003,1,4,,,,1,12,True,connected,True
D_PARDE_AMADR,,D_PARDE_AMADR,10.0,,,D,,,,2,8401.19279999845,1,4,,,,1,12,True,connected,True
D_AMADR_60N_NA1,,D_AMADR_60N_NA1,10.0,,,D,,,,2,6692.44350480332,1,4,,,,1,12,True,connected,True
R_60N_NA1_DSC026,,R_60N_NA1_DSC026,,,,RT,,,,2,8492.85699999984,1,4,,,,1,12,True,connected,True
R_60N_NA2_CSM005,,R_60N_NA2_CSM005,,,,RT,,,,2,13292.1664999994,1,4,,,,1,12,True,connected,True
D_FSC027_MAQ012,,D_FSC027_MAQ012,10.0,,,D,,,,2,29900.7150276282,1,4,,,,1,12,True,connected,True
C_MAQ012,MAQ,C_MAQ012,1.0,Mokelumne Aqueduct,,CH,,,,2,72918.0200361608,1,4,,,,1,12,True,connected,True
D_FSC015_60N_NA2,,D_FSC015_60N_NA2,10.0,,,D,,,,2,20083.3579000002,1,4,,,,1,12,True,connected,True
C_MAQ001,MAQ,C_MAQ001,1.0,Mokelumne Aqueduct,,CH,,,,2,16429.9960523322,1,4,,,,1,12,True,connected,True
C_MOK088,MOK,C_MOK088,8.0,Mokelumne River,,CH,ST,,,2,8691.2063647305,1,4,,,,1,12,True,connected,True
I_MOK079,,I_MOK079,18.0,,,IN,LI,,,2,7500.00005812631,1,4,,,,1,12,True,connected,True
D_CSM033_60N_NU2,,D_CSM033_60N_NU2,10.0,,,D,,,,2,1775.91949999891,1,4,,,,1,12,True,connected,True
I_CSM035,,I_CSM035,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
I_DSC035,,I_DSC035,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
I_CMCHE,,I_CMCHE,18.0,,,IN,LI,,,2,7500.00002430731,1,4,,,,1,12,True,connected,True
I_AMADR,,I_AMADR,18.0,,,IN,LI,,,2,7500.00005812631,1,4,,,,1,12,True,connected,True
I_PARDE,,I_PARDE,18.0,,,IN,LI,,,2,7500.00002760866,1,4,,,,1,12,True,connected,True
I_NHGAN,,I_NHGAN,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
I_LJC022,,I_LJC022,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
I_MELON,,I_MELON,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
I_TULOC,,I_TULOC,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
I_PEDRO,,I_PEDRO,18.0,,,IN,LI,,,2,7500.00005812631,1,4,,,,1,12,True,connected,True
I_MCLRE,,I_MCLRE,18.0,,,IN,LI,,,2,7500.00005812631,1,4,,,,1,12,True,connected,True
I_BCK040,,I_BCK040,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
I_DED044,,I_DED044,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
I_ESTMN,,I_ESTMN,18.0,,,IN,LI,,,2,7500.00005812631,1,4,,,,1,12,True,connected,True
I_MLRTN,,I_MLRTN,18.0,,,IN,LI,,,2,7500.00005812433,1,4,,,,1,12,True,connected,True
SP_MDC019_FRS045,,SP_MDC019_FRS045,,,,SP,,,,2,701.039333439547,1,4,,,,1,12,True,connected,True
D_BRS018_64_PA2,,D_BRS018_64_PA2,10.0,,,D,,,,2,10397.9987228353,1,4,,,,1,12,True,connected,True
D_ASL013_64_PA2,,D_ASL013_64_PA2,10.0,,,D,,,,2,3333.34970000014,1,4,,,,1,12,True,connected,True
R_64_PA2_RFS64,,R_64_PA2_RFS64,,,,RT,,,,2,12379.903274811,1,4,,,,1,12,True,connected,True
C_CCC004,CCC,C_CCC004,4.0,Contra Costa Canal,,CH,CL,,,1,5005.61364446884,1,4,,,,1,12,True,connected,True
D_XCC025_72_PA,,D_XCC025_72_PA,10.0,,,D,,,,2,10290.7807284745,1,4,,,,1,12,True,connected,True
SR_61_TUO017,,SR_61_TUO017,,,,SR,,,,2,2500.00006651625,1,4,,,,1,12,True,connected,True
SR_62_MCD050,,SR_62_MCD050,,,,SR,,,,2,2500.00006145467,1,4,,,,1,12,True,connected,True
SR_62_MCD021,,SR_62_MCD021,,,,SR,,,,2,2500.00009999983,1,4,,,,1,12,True,connected,True
SR_63_EBP032,,SR_63_EBP032,,,,SR,,,,2,2499.99998441569,1,4,,,,1,12,True,connected,True
SR_63_EBP050,,SR_63_EBP050,,,,SR,,,,2,2500.00006651493,1,4,,,,1,12,True,connected,True
I_OWN040,,I_OWN040,18.0,,,IN,LI,,,2,7499.99997390412,1,4,,,,1,12,True,connected,True
R_EDWWTP_DEE020,,R_EDWWTP_DEE020,,,,RT,,,,2,14457.4566234133,1,4,,,,1,12,True,connected,True
R_60N_NA5_MOK022,,R_60N_NA5_MOK022,,,,RT,,,,2,22617.1331969707,1,4,,,,1,12,True,connected,True
I_BANOS,,I_BANOS,18.0,,,IN,LI,,,2,7500.0,1,4,,,,1,12,True,connected,True
I_ORT014,,I_ORT014,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
C_SLUIS,,C_SLUIS,4.0,San Luis Canal,,CH,CL,,,2,3848.50651628725,1,4,,,,1,12,True,connected,True
I_SLUIS,,I_SLUIS,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
D_MLRTN_FRK000,FRK,D_MLRTN_FRK000,10.0,Friant-kern Canal,,D,,,,2,36133.5330044195,1,4,,,,1,12,True,connected,True
D_OMR027_CAA000,,D_OMR027_CAA000,10.0,,,D,,,,1,3768.66381483129,1,4,,,,1,12,True,connected,True
C_OMR024a,OMR,C_OMR024a,8.0,Rock Slough,,CH,ST,,,1,5353.97745045331,1,4,,,,1,12,True,connected,True
C_OMR027,OMR,C_OMR027,8.0,Old/Middle Rivers,,CH,ST,,,1,4719.53757831331,1,4,,,,1,12,True,connected,True
R_71_NA2_SJR070,,R_71_NA2_SJR070,,,,RT,,,,2,3000.0,1,4,,,,1,12,True,connected,True
R_71_PA1_SJR075,,R_71_PA1_SJR075,,,,RT,,,,2,9474.33237748833,1,4,,,,1,12,True,connected,True
D_SJR090_71_NA2,,D_SJR090_71_NA2,10.0,,,D,,,,2,19357.0652737287,1,4,,,,1,12,True,connected,True
R_71_PA3_WWW001,,R_71_PA3_WWW001,,,,RT,,,,2,3203.67929999903,1,4,,,,1,12,True,connected,True
D_DMC034_71_PA3,,D_DMC034_71_PA3,10.0,,,D,,,,2,998.159099999815,1,4,,,,1,12,True,connected,True
I_DPC008,,I_DPC008,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
R_71_PA4_SJR091,,R_71_PA4_SJR091,,,,RT,,,,2,7048.67830625567,1,4,,,,1,12,True,connected,True
C_ORP000,ORP,C_ORP000,4.0,Old River Pipeline,,CH,CL,,,1,10645.1920220966,1,4,,,,1,12,True,connected,True
D_VJB000_WTPBNC,,D_VJB000_WTPBNC,10.0,,,D,,,,1,13786.8208078453,1,4,,,,1,12,True,connected,True
R_RFS71C_NMW004,,R_RFS71C_NMW004,,,,RT,,,,2,10323.2036214836,1,4,,,,1,12,True,connected,True
D_DMC064_71_PA6,,D_DMC064_71_PA6,10.0,,,D,,,,2,2256.16680000164,1,4,,,,1,12,True,connected,True
D_LOSVQ_TRNSF,,D_LOSVQ_TRNSF,10.0,,,D,,,,1,7856.97380000167,1,4,,,,1,12,True,connected,True
DD_SAC017_SACS,,DD_SAC017_SACS,,,,DD,,,,1,3531.96966349087,1,4,,,,1,12,True,connected,True
D_WTPFMH_VLLJO,,D_WTPFMH_VLLJO,10.0,,,D,,,,1,2500.0,1,4,,,,1,12,True,connected,True
D_WTPBNC_BNCIA,,D_WTPBNC_BNCIA,10.0,,,D,,,,1,2500.0,1,4,,,,1,12,True,connected,True
D_NBA021_VJB000,,D_NBA021_VJB000,10.0,,,D,,,,1,4620.56280000042,1,4,,,,1,12,True,connected,True
D_XCC054_72_XA3,,D_XCC054_72_XA3,10.0,,,D,,,,2,6114.85419999994,1,4,,,,1,12,True,connected,True
R_72_PR1_LBN012,,R_72_PR1_LBN012,,,,RT,,,,2,6262.13550000079,1,4,,,,1,12,True,connected,True
R_72_PR5_MSN009,,R_72_PR5_MSN009,,,,RT,,,,2,9219.22527548747,1,4,,,,1,12,True,connected,True
D_LBN012_72_PR5,,D_LBN012_72_PR5,10.0,,,D,,,,2,1665.34740000032,1,4,,,,1,12,True,connected,True
D_XCC054_72_PR5,,D_XCC054_72_PR5,10.0,,,D,,,,2,10221.4761050428,1,4,,,,1,12,True,connected,True
D_VLW008_72_PR1,,D_VLW008_72_PR1,10.0,,,D,,,,2,1127.25310000032,1,4,,,,1,12,True,connected,True
R_72_XA3_RFS72B,,R_72_XA3_RFS72B,,,,RT,,,,2,4064.1648142275,1,4,,,,1,12,True,connected,True
R_72_PR2_MSN004,,R_72_PR2_MSN004,,,,RT,,,,2,2114.20360000059,1,4,,,,1,12,True,connected,True
D_CAA066_71_PU2,,D_CAA066_71_PU2,10.0,,,D,,,,2,2209.92390000075,1,4,,,,1,12,True,connected,True
D_DMC070_CAA069,,D_DMC070_CAA069,10.0,,,D,,,,2,1791.0915000001,1,4,,,,1,12,True,connected,True
D_CAA069_DMC070,,D_CAA069_DMC070,10.0,,,D,,,,2,1791.0915000001,1,4,,,,1,12,True,connected,True
D_DMC070_73_PA1,,D_DMC070_73_PA1,10.0,,,D,,,,2,6789.25669999979,1,4,,,,1,12,True,connected,True
D_CAA069_SLUIS,,D_CAA069_SLUIS,10.0,,,D,,,,2,4541.93420000002,1,4,,,,1,12,True,connected,True
D_SLUIS_SFLPE,,D_SLUIS_SFLPE,10.0,,,D,,,,2,5000.0,1,4,,,,1,12,True,connected,True
D_XCC033_72_PR2,SLC,D_XCC033_72_PR2,10.0,San Luis Canal,,D,,,,2,34739.6787529786,1,4,,,,1,12,True,connected,True
R_72_PR4_SAL006,,R_72_PR4_SAL006,,,,RT,,,,2,5541.62732134371,1,4,,,,1,12,True,connected,True
C_XCC025,XCC,C_XCC025,4.0,Main Canal,,CH,CL,,,2,12509.2450928456,1,4,,,,1,12,True,connected,True
D_CAA109_90_PA1,,D_CAA109_90_PA1,10.0,,,D,,,,2,39869.3828338099,1,4,,,,1,12,True,connected,True
R_62_NU_TKWWTP,,R_62_NU_TKWWTP,,,,RT,,,,2,4000.0,1,4,,,,1,12,True,connected,True
C_SJR105,SJR,C_SJR105,8.0,San Joaquin River,,CH,ST,,,2,6690.66711174396,1,4,,,,1,12,True,connected,True
D_CAA156_90_PU,,D_CAA156_90_PU,10.0,,,D,,,,2,30309.8140828724,1,4,,,,1,12,True,connected,True
D_CAA165_90_PU,,D_CAA165_90_PU,10.0,,,D,,,,2,28991.9230694154,1,4,,,,1,12,True,connected,True
D_RFS72A_72_PR5,,D_RFS72A_72_PR5,10.0,,,D,,,,2,26557.9122931633,1,4,,,,1,12,True,connected,True
D_ARY010_72_PR6,,D_ARY010_72_PR6,10.0,,,D,,,,2,14889.1313999984,1,4,,,,1,12,True,connected,True
C_DSC016,DSC,C_DSC016,8.0,Dry Creek/Sutter Creek,,CH,ST,,,2,6437.45424884748,1,4,,,,1,12,True,connected,True
C_BUR005,BUR,C_BUR005,8.0,Burns Creek,,CH,ST,,,2,7378.28926928464,1,4,,,,1,12,True,connected,True
I_BUR005,,I_BUR005,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
C_CLV006,CLV,C_CLV006,8.0,Calaveras River,,CH,ST,,,2,2782.33855899436,1,4,,,,1,12,True,connected,True
C_DEE023,DEE,C_DEE023,8.0,Deer Creek (South),,CH,ST,,,2,4307.37683539172,1,4,,,,1,12,True,connected,True
C_MCD033,MCD,C_MCD033,8.0,Merced River,,CH,ST,,,2,1076.67486346626,1,4,,,,1,12,True,connected,True
C_XCC053,XCC,C_XCC053,4.0,Main Canal,,CH,CL,,,2,1470.87328390257,1,4,,,,1,12,True,connected,True
R_72_PA_MSS014,,R_72_PA_MSS014,,,,RT,,,,2,12428.2628623518,1,4,,,,1,12,True,connected,True
R_RFS61D_STS030,,R_RFS61D_STS030,,,,RT,,,,2,8707.62916449869,1,4,,,,1,12,True,connected,True
D_WTPCSD_02_PA,,D_WTPCSD_02_PA,10.0,,,D,,,,1,13747.5560135227,1,4,,,,1,12,True,connected,True
C_CSM033,CSM,C_CSM033,8.0,Cosumnes River,,CH,ST,,,2,11265.5143467091,1,4,,,,1,12,True,connected,True
C_CSM035,CSM,C_CSM035,8.0,Cosumnes River,,CH,ST,,,2,3344.50155152495,1,4,,,,1,12,True,connected,True
C_SAC099,SAC,C_SAC099,8.0,Sacramento River,,CH,ST,,,1,3545.12444054996,1,4,,,,1,12,True,connected,True
C_LBC040,LBC,C_LBC040,4.0,Lower Boardman Canal,,CH,CL,,,1,4724.56863736911,1,4,,,,1,12,True,connected,True
D_OWC000_13_NA,,D_OWC000_13_NA,10.0,,,D,,,,1,6409.94609999936,1,4,,,,1,12,True,connected,True
R_JBC008_FTR048,,R_JBC008_FTR048,,,,RT,,,,1,91.3851000792218,1,4,,,,1,12,True,connected,True
C_HON004,HON,C_HON004,8.0,South Honcut Creek,,CH,ST,,,1,6011.52341626476,1,4,,,,1,12,True,connected,True
C_CBD038,CBD,C_CBD038,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,850.966415122549,1,4,,,,1,12,True,connected,True
C_SAC093,SAC,C_SAC093,8.0,Sacramento River,,CH,ST,,,1,586.123240220915,1,4,,,,1,12,True,connected,True
C_SAC092,SAC,C_SAC092,8.0,Sacramento River,,CH,ST,,,1,2052.29517065766,1,4,,,,1,12,True,connected,True
C_EMD001,EMD,C_EMD001,4.0,Natomas East Main Drainage Canal,,CH,CL,,,1,1997.85020336283,1,4,,,,1,12,True,connected,True
C_BRR017,BRR,C_BRR017,8.0,Bear River,,CH,ST,,,1,8660.30974841533,1,4,,,,1,12,True,connected,True
C_KSWCK,SAC,C_KSWCK,8.0,Sacramento River,,CH,ST,,,1,1213.58765475222,1,4,,,,1,12,True,connected,True
C_CMBIE,BRR,C_CMBIE,8.0,Bear River,,CH,ST,,,1,9220.50917686198,1,4,,,,1,12,True,connected,True
C_SAC064,SAC,C_SAC064,8.0,Sacramento River,,CH,ST,,,1,705.4153491797,1,4,,,,1,12,True,connected,True
SR_23_BRR004,,SR_23_BRR004,,,,SR,,,,1,2500.00000177822,1,4,,,,1,12,True,connected,True
SR_24_BRR004,,SR_24_BRR004,,,,SR,,,,1,2499.99997564982,1,4,,,,1,12,True,connected,True
R_26N_NA_EMD007,,R_26N_NA_EMD007,,,,RT,,,,1,8830.06897374028,1,4,,,,1,12,True,connected,True
C_EMD007,EMD,C_EMD007,4.0,Natomas East Main Drainage Canal,,CH,CL,,,1,8748.0948571572,1,4,,,,1,12,True,connected,True
R_PGWWTP_CRC002,,R_PGWWTP_CRC002,22.0,Pleasant Grove Creek/Pleasant Grove Canal,,RT,ST,,,1,20399.6784717387,1,4,,,,1,12,True,connected,True
C_LDC007,LDC,C_LDC007,8.0,Little Dry Creek,,CH,ST,,,1,11970.9220546446,1,4,,,,1,12,True,connected,True
D_WTPFTH_02_SU,,D_WTPFTH_02_SU,10.0,,,D,,,,1,3311.37130000163,1,4,,,,1,12,True,connected,True
C_SAC275,SAC,C_SAC275,8.0,Sacramento River,,CH,ST,,,1,2308.10996574581,1,4,,,,1,12,True,connected,True
D_WTPSRW_24_NU2,,D_WTPSRW_24_NU2,15.0,,,D,PRP,,,1,42242.5645000003,1,4,,,,1,12,True,connected,True
R_24_NU2_RFS26N,,R_24_NU2_RFS26N,,,,RT,,,,1,11155.5467999997,1,4,,,,1,12,True,connected,True
R_RFS26N_PGWWTP,,R_RFS26N_PGWWTP,,,,RT,,,,1,5239.3543000007,1,4,,,,1,12,True,connected,True
R_26N_PU1_RFS26N,,R_26N_PU1_RFS26N,,,,RT,,,,1,3437.47848934642,1,4,,,,1,12,True,connected,True
D_LDC007_11_SA2,,D_LDC007_11_SA2,10.0,,,D,,,,1,3613.19549999945,1,4,,,,1,12,True,connected,True
R_11_SA2_CRK005,,R_11_SA2_CRK005,,,,RT,,,,1,18022.8072901311,1,4,,,,1,12,True,connected,True
C_JBC002,JBC,C_JBC002,4.0,Joint Board Canal,,CH,CL,,,1,3631.97016254919,1,4,,,,1,12,True,connected,True
R_11_SA3_RFS11,,R_11_SA3_RFS11,,,,RT,,,,1,1727.56300967146,1,4,,,,1,12,True,connected,True
D_JBC004_11_SA3,,D_JBC004_11_SA3,10.0,,,D,,,,1,1727.56290966106,1,4,,,,1,12,True,connected,True
C_HKC002,HKC,C_HKC002,4.0,Hendricks Canal,,CH,CL,,,1,9877.6184658564,1,4,,,,1,12,True,connected,True
C_BTC060,BTC,C_BTC060,8.0,Butte Creek,,CH,ST,,,1,20295.2892683652,1,4,,,,1,12,True,connected,True
I_WBF030,,I_WBF030,18.0,,,IN,LI,,,1,7499.9999603477,1,4,,,,1,12,True,connected,True
I_LGRSV,,I_LGRSV,18.0,,,IN,LI,,,1,7499.99996034908,1,4,,,,1,12,True,connected,True
C_LST003,LST,C_LST003,8.0,Lost Creek,,CH,ST,,,1,5413.11707345297,1,4,,,,1,12,True,connected,True
C_SLYCK,LST,C_SLYCK,8.0,Lost Creek,,CH,ST,,,1,2683.16541535384,1,4,,,,1,12,True,connected,True
D_SFF011_MNRRH,,D_SFF011_MNRRH,11.0,Miners Ranch Canal/Tunnel,,D,CL,,,1,18217.9528807846,1,4,,,,1,12,True,connected,True
R_MNRRH_FTR072,,R_MNRRH_FTR072,,Kelly Powerhouse Tunnel/Penstocks,,RT,,,,1,4108.05611577627,1,4,,,,1,12,True,connected,True
R_12_SA_FTR045,,R_12_SA_FTR045,,,,RT,,,,1,11359.4824409136,1,4,,,,1,12,True,connected,True
C_SAC218,SAC,C_SAC218,8.0,Sacramento River,,CH,ST,,,1,1544.60569602671,1,4,,,,1,12,True,connected,True
C_OROVL,FTR,C_OROVL,8.0,Feather River,,CH,ST,,,1,968.261438381566,1,4,,,,1,12,True,connected,True
R_13_NA_RFS13,,R_13_NA_RFS13,,,,RT,,,,1,14231.4437647697,1,4,,,,1,12,True,connected,True
I_LST007,,I_LST007,18.0,,,IN,LI,,,1,7499.99991485032,1,4,,,,1,12,True,connected,True
C_SAC188,SAC,C_SAC188,8.0,Sacramento River,,CH,ST,,,1,4242.9711070621,1,4,,,,1,12,True,connected,True
SP_SAC193_BTC003,,SP_SAC193_BTC003,,,,SP,,,,1,50668.6601658511,1,4,,,,1,12,True,connected,True
C_DRC012,DRC,C_DRC012,8.0,Deer Creek,,CH,ST,,,1,3218.65569548821,1,4,,,,1,12,True,connected,True
C_BCC014,BCC,C_BCC014,8.0,Big Chico Creek,,CH,ST,,,1,2749.14218216063,1,4,,,,1,12,True,connected,True
D_ESL008_09_SA1,,D_ESL008_09_SA1,10.0,,,D,,,,1,3138.36898250348,1,4,,,,1,12,True,connected,True
C_SAC041,SAC,C_SAC041,8.0,Sacramento River,,CH,ST,,,1,8046.71999659973,1,4,,,,1,12,True,connected,True
R_10_NU1_CHWWTP,,R_10_NU1_CHWWTP,,,,RT,,,,1,10571.6316137421,1,4,,,,1,12,True,connected,True
R_CHWWTP_SAC195,,R_CHWWTP_SAC195,,,,RT,,,,1,2713.69050000049,1,4,,,,1,12,True,connected,True
C_THM028,THM,C_THM028,8.0,Thomes Creek,,CH,ST,,,1,2890.19239920237,1,4,,,,1,12,True,connected,True
C_TCC081,TCC,C_TCC081,4.0,Tehama Colusa Canal,,CH,CL,,,1,7163.35324887844,1,4,,,,1,12,True,connected,True
D_TCC085_GCC056,,D_TCC085_GCC056,10.0,,,D,,,,1,5123.46281196237,1,4,,,,1,12,True,connected,True
D_GCC039_08N_PR2,,D_GCC039_08N_PR2,10.0,,,D,,,,1,14595.4334777304,1,4,,,,1,12,True,connected,True
R_08N_PR2_CBD044,,R_08N_PR2_CBD044,,,,RT,,,,1,4130.84709999897,1,4,,,,1,12,True,connected,True
C_CLRLK,CCH,C_CLRLK,8.0,Cache Creek/Lower Lake,,CH,ST,,,1,4976.08996319618,1,4,,,,1,12,True,connected,True
C_CCH083,CCH,C_CCH083,8.0,Cache Creek,,CH,ST,,,1,13430.9739071391,1,4,,,,1,12,True,connected,True
C_CCH032,CCH,C_CCH032,8.0,Cache Creek,,CH,ST,,,1,2871.31625672371,1,4,,,,1,12,True,connected,True
C_CCH052,CCH,C_CCH052,8.0,Cache Creek,,CH,ST,,,1,31761.5161140122,1,4,,,,1,12,True,connected,True
C_CCH053,CCH,C_CCH053,8.0,Cache Creek,,CH,ST,,,1,2052.34428458469,1,4,,,,1,12,True,connected,True
